9,0,0,0,0,0,   //城番号
4500,90000,1,1,15,15,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
156,0,0,150,250,100,4,9,0,400,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率
157,0,0,150,250,100,4,9,0,400,
155,1,300,1,1,100,7,9,0,400,
155,1,600,1,1,100,4,6,0,400,
155,1,675,1,1,100,1,3,0,400,
155,1,835,1,1,100,7,9,0,400,
155,0,0,400,600,99,7,9,0,400,
7,5,0,150,200,99,4,6,0,400,
102,2,0,400,400,99,1,3,0,100,
157,1,0,1,1,99,0,0,1,100,
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
