Login Reward #1<br>You got 50 Cat Food!	Day 1	//ログイン1日目獲得文章
Login Reward #2<br>You got 50 Cat Food!	Day 2	//ログイン2日目獲得文章
Login Reward #3<br>You got 50 Cat Food!	Day 3	//ログイン3日目獲得文章
Login Reward #4<br>You got 50 Cat Food!	Day 4	//ログイン4日目獲得文章
Login Reward #5<br>You got 50 Cat Food!	Day 5	//ログイン5日目獲得文章
Login Reward #6<br>You got 50 Cat Food!	Day 6	//ログイン6日目獲得文章
Login Reward #7<br>You got 50 Cat Food!	Day 7	//ログイン7日目獲得文章
Login Reward #8<br>You got 50 Cat Food!	Day 8	//ログイン8日目獲得文章
Login Reward #9<br>You got 50 Cat Food!	Day 9	//ログイン9日目獲得文章
Login Reward #10<br>You got 50 Cat Food!	Day 10	//ログイン10日目獲得文章
Login Reward #11<br>You got 50 Cat Food!	Day 11	//ログイン11日目獲得文章
Login Reward #12<br>You got 50 Cat Food!	Day 12	//ログイン12日目獲得文章
Login Reward #13<br>You got 50 Cat Food!	Day 13	//ログイン13日目獲得文章
Login Reward #14<br>You got 50 Cat Food!	Day 14	//ログイン14日目獲得文章
