＠|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Korea|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: China|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Philippinen|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Spanien|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Spanien|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Madagaskar|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Ägypten|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Italien|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|ENTWICKELN auf Stufe 30 (Inkl. MAX+)|＠|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 2: Japan|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Model erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Jamaika|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Kung-Fu erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 2: Indien|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Mr. erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Dänemark|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Fessel erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Grönland|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Dom erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Ägypten|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Kistenkatzen erwachen!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 2: Bermuda|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Höschen erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Mond|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
Freigeschaltet mit 30 Anmeldestempeln|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Dreirad erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Philippinen|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Ninja erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Madagaskar|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Zombie erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Nepal|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Samurai erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Singapur|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Sumo erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 1: Italien|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Fieber erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 2: Griechenland|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Aus Erwacht-Eventlevel|Rock erwacht!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 2: Mond|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Erscheint nach Zukunft, Kapitel 2: Mond|ENTWICKELN auf Stufe 20|＠|＠|＠|＠|＠
Erscheint nach Imperium, Kapitel 3: Mond|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Erscheint nach Zukunft, Kapitel 3: Mond|ENTWICKELN auf Stufe 20|＠|＠|＠|＠|＠
Sammle aus Kollab.-Event|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Sammle aus Kollab.-Event|Princess Punt Awakens!|ENTWICKELN auf Stufe 20|＠|＠|＠|＠
Sammle aus Kollab.-Event|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|＠|＠|＠|＠|＠|＠|＠
Sammle als Spezialgeschenk|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|＠|＠|＠|＠|＠|＠|＠
Sammle als Spezialgeschenk|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|＠|＠|＠|＠|＠|＠|＠
Sammle aus seltenen Kapseln!|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
Sammle aus seltenen Kapseln!|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
Sammle aus seltenen Kapseln!|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
Sammle aus seltenen Kapseln!|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
Aus Seltene-Kapsel-Event|Geschichten der Nekoluga|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
Sammle aus seltenen Kapseln!|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
Sammle aus seltenen Kapseln!|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
Sammle aus seltenen Kapseln!|＠|＠|ENTWICKELN auf Stufe 10|＠|＠|Nutze ab Stufe 30|XP & Katzenfrucht zum Entwickeln.|＠|＠|＠|＠|＠
