Attaque aug. %@ : %@	Dégâts augmentés contre %@
Défense aug. %@ : %@	Dégâts réduits contre %@
Effet Assure ↑ %@ : %@	Effet Assure amélioré contre %@
Dégâts massifs ↑ %@: %@	Dégâts améliorés contre %@
Effet balèze ↑ %@ : %@	Résistance aux attaques %@ améliorée.
Mini-réplique ultime %@	Déchaîne une mini-réplique offensive en cas de défaite.<br>Disponible tous les 2 déploiements (ne se cumule pas).
Résist. dégâts de vagues %@	Réduit les dégâts des vagues offensives ennemies.
Remise en argent %@	Récupère une partie du coût de déploiement<br>d’un chat tombé au combat.<br>Disponible tous les 2 déploiements.
Résist. Recul %@	Réduit l’effet de recul des attaques ennemies.
Améliorer histoires légendaires %@	Santé et puissance d’attaque améliorées dans les niveaux<br>histoires légendaires (ne se cumule pas)
Fléau des colosses %@	Fléau des colosses<br>disponible chaque 2 déploiements (pas de cumule)
Charge du Chanon %@	Charge le Chanon quand un chat est vaincu.<br>S’active tous les 2 déploiements<br>(non cumulable)
Résist. toxique %@	Réduit les dégâts des attaques toxiques<br>ennemies.
Esquive (Tout) %@	Confère à un chat déployé sur deux<br>la capacité Esquive (tout).<br>(Ne se cumule pas)
Résist. Ralentissement %@	Réduit les dégâts des ralentissements<br>ennemis.
Résist. Malédictions %@	Réduit les dégâts des malédictions ennemies.
Améliore les Légendes mystérieuses %@	Santé et puissance d’attaque améliorées<br>dans les Légendes mystérieuses<br>(ne se cumule pas).
Compteur de réplique offensive unique : %@	Contre-attaque offensive après avoir subi une<br>réplique offensive ennemie.<br>Une fois tous les 2 déploiements (non cumulable).
Berserker : %@	Augmente la puissance d’attaque après avoir<br>vaincu un certain nombre d’ennemis<br>(non cumulable).
Rechargement raccourci : %@	Réduit le temps de récupération tous<br>les 2 déploiements (non cumulable).
Résist. Immobilisation : %@	Réduit les effets d’Immobilisation causés<br>par les attaques ennemies.
Résist. Affaiblissement : %@	Réduit l’effet d’Affaiblissement causé<br>par les attaques ennemies.
Coût réduit %@	Réduit le coût de déploiement des unités<br>tous les 2 déploiements (non cumulable).
Résist. répliques %@	Réduit les dégâts infligés<br>par les répliques offensives ennemies.
