Fête d'Halloween, jour 1 !<br>Tu as reçu 1 Esprit légendaire !	Jour 1	//ログイン1日目獲得文章
Fête d'Halloween, jour 2 !<br>Tu as reçu 1 Esprit légendaire !	Jour 2	//ログイン2日目獲得文章
Fête d'Halloween, jour 3 !<br>Tu as reçu 1 Esprit légendaire !	Jour 3	//ログイン3日目獲得文章
Fête d'Halloween, jour 4 !<br>Tu as reçu 1 Esprit légendaire !	Jour 4	//ログイン4日目獲得文章
Fête d'Halloween, jour 5 !<br>Tu as reçu 1 ticket Chapsule !	Jour 5	//ログイン5日目獲得文章
Fête d'Halloween, jour 6 !<br>Tu as reçu 1 Esprit légendaire !	Jour 6	//ログイン6日目獲得文章
Fête d'Halloween, jour 7 !<br>Tu as reçu 1 Esprit légendaire !	Jour 7	//ログイン7日目獲得文章
Fête d'Halloween, jour 8 !<br>Tu as reçu 1 Esprit légendaire !	Jour 8	//ログイン8日目獲得文章
Fête d'Halloween, jour 9 !<br>Tu as reçu 1 Esprit légendaire !	Jour 9	//ログイン9日目獲得文章
Fête d'Halloween, jour 10<br>Tu as reçu 1 ticket rare !	Jour 10	//ログイン10日目獲得文章
Fête d'Halloween, jour 11 !<br>Tu as reçu 1 Esprit légendaire !	Jour 11	//ログイン11日目獲得文章
Fête d'Halloween, jour 12 !<br>Tu as reçu 1 Esprit légendaire !	Jour 12	//ログイン12日目獲得文章
Fête d'Halloween, jour 13 !<br>Tu as reçu 1 Esprit légendaire !	Jour 13	//ログイン13日目獲得文章
Fête d'Halloween, jour 14 !<br>Tu as reçu 1 Esprit légendaire !	Jour 14	//ログイン14日目獲得文章
