800	Erhalte ein seltenes Ticket.
900	Seltene Katzen können auf<br>Stufe 25 verbessert werden.<br><span class="fs76">*Verbessere Katzen mit XP.</span>
1000	Superseltene Katzen können auf<br>Stufe 25 verbessert werden.<br><span class="fs76">*Verbessere Katzen mit XP.</span>
1100	Megaseltene Katzen können auf<br>Stufe 25 verbessert werden.<br><span class="fs76">*Verbessere Katzen mit XP.</span>
1200	Seltene Katzen können auf<br>Stufe 30 verbessert werden.<br><span class="fs76">*Verbessere Katzen mit XP.</span>
1300	Superseltene Katzen können auf<br>Stufe 30 verbessert werden.<br><span class="fs76">*Verbessere Katzen mit XP.</span>
1400	Megaseltene Katzen können auf<br>Stufe 30 verbessert werden.<br><span class="fs76">*Verbessere Katzen mit XP.</span>
1500	Normale Katzen können auf<br>Maximalstufe +25 verbessert werden.
1600	Sonderkatzen können auf<br>Stufe 30 verbessert werden.<br><span class="fs76">*Verbessere Katzen mit XP.</span>
1700	Normale Katzen können auf<br>Maximalstufe +30 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
1800	Seltene Katzen können auf<br>Maximalstufe +20 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
1900	Seltene Katzen können auf<br>Maximalstufe +30 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
2000	Superseltene Katzen können auf<br>Maximalstufe +20 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
2100	Megaseltene Katzen können auf<br>Maximalstufe +20 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
2200	Erhalte ein seltenes Ticket.
2300	Seltene Katzen können auf<br>Maximalstufe +40 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
2400	Superseltene Katzen können auf<br>Maximalstufe +30 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
2500	Megaseltene Katzen können auf<br>Maximalstufe +30 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
2600	Erhalte ein seltenes Ticket.
2700	Schalte 3 neue Katzenkombos frei.
2800	Erhalte ein seltenes Ticket.
2900	Normale Katzen können auf<br>Maximalstufe +35 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
3000	Normale Katzen können auf<br>Maximalstufe +40 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
3100	Seltene Katzen können auf<br>Maximalstufe +50 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
3200	Superseltene Katzen können auf<br>Maximalstufe +40 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
3300	Megaseltene Katzen können auf<br>Maximalstufe +40 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
3400	Erhalte ein seltenes Ticket.
1450	Schalte 3 neue Katzenkombos frei.
2150	Schalte 3 neue Katzenkombos frei.
1550	Erhalte 1 epische Katzenfrucht.
1650	Erhalte 3 besondere Katzenaugen.
1750	Erhalte 3 seltene Katzenaugen.
1850	Erhalte 3 superseltene Katzenaugen.
1950	Erhalte 3 megaseltene Katzenaugen.
3500	Normale Katzen können auf<br>Maximalstufe +45 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
3550	Normale Katzen können auf<br>Maximalstufe +50 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
3600	Superseltene verrückte Katzen können auf<br>Stufe 25 verbessert werden.<br><span class="fs76">*Nutze XP zum Verbessern.</span>
3650	Superseltene verrückte Katzen können auf<br>Stufe 30 verbessert werden.<br><span class="fs76">*Nutze XP zum Verbessern.</span>
4000	Erhalte ein seltenes Ticket.
4050	Seltene Katzen können auf<br>Maximalstufe +60 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
4100	Superseltene Katzen können auf<br>Maximalstufe +50 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
4150	Megaseltene Katzen können auf<br>Maximalstufe +50 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
2250	Erhalte 1 epische Katzenfrucht.
2350	Erhalte 3 besondere Katzenaugen.
2450	Erhalte 3 seltene Katzenaugen.
2550	Erhalte 3 superseltene Katzenaugen.
2650	Erhalte 3 megaseltene Katzenaugen.
3050	Erhalte 1 epische Katzenfrucht.
3150	Erhalte 3 besondere Katzenaugen.
3250	Erhalte 3 seltene Katzenaugen.
3350	Erhalte 3 superseltene Katzenaugen.
3450	Erhalte 3 megaseltene Katzenaugen.
100	Erhalte ein seltenes Ticket.
200	Erhalte 5 Beschleuniger.
300	Erhalte 50.000 XP.
400	Erhalte ein Schatzradar.
500	Erhalte 2 Katzentickets.
600	Erhalte 2 Katzenarbeit.
700	Erhalte 100.000 XP.
3700	Erhalte 3 Schatzradare.
3750	Erhalte 3 epische Katzenfrüchte.
3800	Erhalte 3 besondere Katzenaugen.
3850	Erhalte 3 seltene Katzenaugen.
3900	Erhalte 3 superseltene Katzenaugen.
3950	Erhalte 3 megaseltene Katzenaugen.
4200	Normale Katzen können auf<br>Maximalstufe +55 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
4250	Normale Katzen können auf<br>Maximalstufe +60 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
4300	Erhalte 3 epische Katzenfrüchte.
4350	Erhalte 3 besondere Katzenaugen.
4400	Erhalte 3 seltene Katzenaugen.
4450	Erhalte 3 superseltene Katzenaugen.
4500	Erhalte 3 megaseltene Katzenaugen.
4550	Erhalte ein seltenes Ticket.
4600	Seltene Katzen können auf<br>Maximalstufe +70 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
4650	Superseltene Katzen können auf<br>Maximalstufe +60 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
4700	Megaseltene Katzen können auf<br>Maximalstufe +60 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
1050	Erhalte 3 reiche Katzen.
1150	Erhalte 2 Katzenschützen.
1250	Erhalte 2 Katzentickets.
1350	Erhalte ein seltenes Ticket.
2050	Erhalte 3 Katzamin C.
2750	Erhalte 5 Katzenschützen.
2850	Erhalte 3 Katzamin C.
2950	Erhalte 3 Katzentickets.
4750	Erhalte 5 grüne Katzenfrüchte.
4800	Erhalte 5 lila Katzenfrüchte.
4850	Erhalte 5 rote Katzenfrüchte.
4900	Erhalte 5 blaue Katzenfrüchte.
4950	Erhalte 5 gelbe Katzenfrüchte.
5000	Erhalte 5 epische Katzenfrüchte.
5050	Normale Katzen können auf<br>Maximalstufe +65 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
5100	Normale Katzen können auf<br>Maximalstufe +70 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
5150	Erhalte ein seltenes Ticket.
5200	Erhalte 5 besondere Katzenaugen.
5250	Erhalte 5 seltene Katzenaugen.
5300	Erhalte 5 superseltene Katzenaugen.
5350	Erhalte 5 megaseltene Katzenaugen.
5400	Erhalte 3 Schatzradare.
5750	Normale Katzen können auf<br>Maximalstufe +75 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
5800	Normale Katzen können auf<br>Maximalstufe +80 verbessert werden.<br><span class="fs76">*Nutze Katzenkapseln zum Verbessern.</span>
5450	Erhalte 5 grüne Katzenfrüchte.
5500	Erhalte 5 lila Katzenfrüchte.
5550	Erhalte 5 rote Katzenfrüchte.
5600	Erhalte 5 blaue Katzenfrüchte.
5650	Erhalte 5 gelbe Katzenfrüchte.
5700	Erhalte 5 epische Katzenfrüchte.
5850	Seltene Katzen können auf<br>Maximalstufe +80 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
5900	Superseltene Katzen können auf<br>Maximalstufe +70 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
5950	Megaseltene Katzen können auf<br>Maximalstufe +70 verbessert werden.<br><span class="fs76">*Nutze seltene Kapseln zum Verbessern.</span>
6000	Erhalte ein seltenes Ticket.
6500	Erhalte 5 epische Katzenfrüchte.
7000	Erhalte ein seltenes Ticket.
6100	Erhalte 5 besondere Katzenaugen.
6200	Erhalte 5 seltene Katzenaugen.
6300	Erhalte 5 superseltene Katzenaugen.
