Anmeldestempel 1!<br>Du erhältst 1 Katzenticket!	Tag 1	//ログイン1日目獲得文章
Anmeldestempel 2!<br>Du erhältst +5.000 XP!	Tag 2	//ログイン2日目獲得文章
Anmeldestempel 3!<br>Du erhältst 1 seltenes Ticket!	Tag 3	//ログイン3日目獲得文章
Anmeldestempel 4!<br>Du erhältst 1 Beschleuniger!	Tag 4	//ログイン4日目獲得文章
Anmeldestempel 5!<br>Du erhältst 1 Katzenticket!	Tag 5	//ログイン5日目獲得文章
Anmeldestempel 6!<br>Du erhältst 1 reiche Katze!	Tag 6	//ログイン6日目獲得文章
Anmeldestempel 7!<br>Du erhältst 1 seltenes Ticket!	Tag 7	//ログイン7日目獲得文章
Anmeldestempel 8!<br>Du erhältst 1 Katzencomputer!	Tag 8	//ログイン8日目獲得文章
Anmeldestempel 9!<br>Du erhältst 1 Katzenticket!	Tag 9	//ログイン9日目獲得文章
Anmeldestempel 10!<br>Du erhältst 1 seltenes Ticket!	Tag 10	//ログイン10日目獲得文章
Anmeldestempel 11!<br>Du erhältst 1 Schatzradar!	Tag 11	//ログイン11日目獲得文章
Anmeldestempel 12!<br>Du erhältst 1 Katzenticket!	Tag 12	//ログイン12日目獲得文章
Anmeldestempel 13!<br>Du erhältst +10.000 XP!	Tag 13	//ログイン13日目獲得文章
Anmeldestempel 14!<br>Du erhältst 1 seltenes Ticket!	Tag 14	//ログイン14日目獲得文章
Anmeldestempel 15!<br>Du erhältst 1 Katzenschützen!	Tag 15	//ログイン15日目獲得文章
Anmeldestempel 16!<br>Du erhältst 1 Beschleuniger!	Tag 16	//ログイン16日目獲得文章
Anmeldestempel 17!<br>Du erhältst 1 seltenes Ticket!	Tag 17	//ログイン17日目獲得文章
Anmeldestempel 18!<br>Du erhältst +15.000 XP!	Tag 18	//ログイン18日目獲得文章
Anmeldestempel 19!<br>Du erhältst 1 Katzenticket!	Tag 19	//ログイン19日目獲得文章
Anmeldestempel 20!<br>Du erhältst 1 reiche Katze!	Tag 20	//ログイン20日目獲得文章
Anmeldestempel 21!<br>Du erhältst 1 Katzeneffizienz!	Tag 21	//ログイン21日目獲得文章
