25,-1,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
1,					//マップパターン 0～
30,570,33,100,33,1,12,1,-3,-1,		//1ステージ
40,760,33,100,33,1,11,1,-3,-1,		//2ステージ
50,950,33,100,33,1,11,1,-3,-1,		//3ステージ
60,1140,33,100,33,1,11,1,-3,-1,		//4ステージ
70,1330,33,100,33,1,11,1,-3,-1,		//5ステージ
80,1520,33,100,33,1,11,1,-3,-1,		//6ステージ
90,1710,33,100,33,1,11,1,-3,-1,		//7ステージ
100,1900,33,100,33,1,11,1,-3,-1,		//8ステージ
110,2090,33,100,33,1,11,1,-3,-1,		//9ステージ
120,2280,33,100,33,1,12,1,-3,-1,		//10ステージ


//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
