9,1,0,0,0,0,   //城番号
5800,350000,1,1,1,50,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
170,6,150,150,160,100,7,9,0,1267,
170,6,200,100,120,100,7,9,0,1267,
186,1,600,1300,1300,100,1,1,0,768,
26,1,950,440,440,100,0,0,0,866,
39,2,1000,100,100,100,2,5,0,866,
170,4,1210,80,100,100,7,9,0,1267,
170,0,1230,200,250,100,7,9,0,1267,
444,1,1250,440,440,100,6,6,0,366,
39,1,1310,200,200,100,2,5,0,866,
186,2,1310,350,350,100,1,1,0,768,
39,2,1,10,10,75,2,5,0,866,
170,20,1230,5,12,75,7,9,0,1267,
23,1,13500,13500,13500,100,9,9,0,400,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
