5000,660000,1,1,70,40,0,0,0,0,   //幅,    城体力,    生産最低F,生産最高F,    背景種類,    出現最大数,以後未使用
362,10,0,300,450,100,0,8,0,2300,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率
3,0,0,1,60,100,0,8,0,4000,
4,0,0,1,60,100,0,8,0,4000,
170,10,0,60,180,100,0,8,0,1800,
17,0,0,1,60,100,0,8,0,4000,
116,10,250,60,210,100,0,8,0,300,
48,10,250,60,210,100,0,8,0,800,
445,2,1000,1000,1000,100,9,9,0,800,
120,10,0,100,250,100,0,8,0,300,
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
