11,-1,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
1,						//マップパターン 0～
30,900,3,99,30,1,0,1,-1,			//1ステージ
60,1800,3,99,31,1,0,1,-1,			//2ステージ
80,2400,33,99,33,1,4,1,-1,			//3ステージ
90,2700,30,99,33,1,3,1,-1,			//4ステージ
98,2910,31,0,31,1,4,1,-1,			//5ステージ
105,3150,33,0,33,1,5,1,-1,			//6ステージ
128,3840,30,99,33,1,1,1,-1,			//7ステージ
155,4650,31,99,33,1,11,1,-1,			//8ステージ

//ドラゴンポーカー
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
