13,0,0,0,0,0,   //城番号
4400,90000,1,1,7,15,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
6,0,0,300,450,100,5,9,0,150,
6,0,150,300,375,100,5,9,0,150
6,0,225,300,375,100,5,9,0,150
50,1,400,1,1,100,0,4,0,150
50,1,700,300,300,100,0,4,0,150
50,2,900,100,150,100,0,4,0,150
23,0,13500,13500,13500,100,9,9,0,100, 
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
