16,-1,-1,-1,-1,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
5,					//マップ番号によるマップパターン(0～3)，
100,1900,30,99,33,8,30082,1,-4,2,30083,1,8,30087,1,2,30088,1,8,30092,1,2,30093,1,4,30012,1,1,30013,1,4,30017,1,1,30018,1,-1,		//1ステージ


//本能玉ステージ・属性能力強化・浮いてる敵な敵・その3
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
