-1,						//アイテム報酬型ステージ設定(-1:OFF)
3,						//全ステージ数
0,4000,30,99,33,8,30065,1,-4,2,30066,1,8,30070,1,2,30071,1,8,30075,1,2,30076,1,4,30000,1,1,30001,1,4,30005,1,1,30006,1,-1,			//043_00ステージ
0,4000,30,99,31,8,30066,1,-4,2,30067,1,8,30071,1,2,30072,1,8,30076,1,2,30077,1,4,30001,1,1,30002,1,4,30006,1,1,30007,1,-1,			//043_01ステージ
0,4000,30,99,33,8,30067,1,-4,2,30068,1,8,30072,1,2,30073,1,8,30077,1,2,30078,1,4,30002,1,1,30003,1,4,30007,1,1,30008,1,-1,			//043_02ステージ


//EXマップ 043
//1行目　　：このEXマップの全ステージ数
//2行目　　：マップ番号によるマップパターン(0～3),
//3行目以降：消費統率力,クリア時の獲得XP,サウンド(スタート時),サウンド(ボス出現時の城体力％),サウンド(ボス),アイテム入手確率,アイテム番号,貰える数,
									
