5600,100000,1,1,0,6,0,0,0,0,
11,1,150,1,1,100,0,0,0,1200,
11,1,200,1,1,100,3,3,0,1200,
11,1,250,1,1,100,6,6,0,1200,
17,10,350,50,100,100,0,9,0,1200,
4,0,450,125,250,100,0,9,0,200,
151,1,500,1,1,100,4,6,0,100,
11,1,700,1,1,100,0,3,0,1200,
11,1,1000,1,1,100,0,3,0,1200,
17,0,1200,100,200,100,0,9,0,1200,
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,

