-1,						//アイテム報酬型ステージ設定(-1:OFF)
3,						//全ステージ数
0,4000,31,100,31,8,30110,1,-4,2,30111,1,8,30115,1,2,30116,1,8,30120,1,2,30121,1,4,30035,1,1,30036,1,4,30040,1,1,30041,1,-1,			//049_00ステージ
0,4000,30,99,31,8,30111,1,-4,2,30112,1,8,30116,1,2,30117,1,8,30121,1,2,30122,1,4,30036,1,1,30037,1,4,30041,1,1,30042,1,-1			//049_01ステージ
0,4000,3,99,33,8,30112,1,-4,2,30113,1,8,30117,1,2,30118,1,8,30122,1,2,30123,1,4,30037,1,1,30038,1,4,30042,1,1,30043,1,-1,			//049_02ステージ


//EXマップ 049
//1行目　　：このEXマップの全ステージ数
//2行目　　：マップ番号によるマップパターン(0～3),
//3行目以降：消費統率力,クリア時の獲得XP,サウンド(スタート時),サウンド(ボス出現時の城体力％),サウンド(ボス),アイテム入手確率,アイテム番号,貰える数,










