4,-1,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
1,						//マップパターン 0～
35,665,3,90,32,10,1000,1,-1,			//1ステージ
50,950,3,90,31,15,1000,1,-1,			//2ステージ
80,1520,3,99,33,20,1000,1,-1,			//3ステージ
90,1710,33,0,3,25,1000,1,-1,			//4ステージ
95,1805,3,99,33,30,1000,1,-1,			//5ステージ
100,1900,33,0,33,35,1000,1,-1,			//6ステージ
125,2375,3,99,33,50,1000,1,-1,			//7ステージ
150,2850,33,0,3,100,1000,1,-1,			//8ステージ

//ふるさと自衛隊コラボステージ
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0

