13,0,0,0,0,0,   //城番号
5000,400000,1,1,183,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
605,1,150,1,1,100,5,9,0,100
605,1,500,1,1,100,5,9,0,100
43,1,500,1,1,100,4,4,0,100
33,1,600,30,90,100,3,3,0,200
605,1,850,100,200,100,5,9,0,100
605,1,1000,100,200,100,5,9,0,100
605,5,1100,200,250,100,5,9,0,100
53,1,1250,1,1,100,2,2,0,100
605,1,100,1,1,99,5,9,0,100
23,0,13500,13500,13500,100,9,9,0,100
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
