-1,-1,-1,					//マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
-1,								//マップパターン 0～
50,0,3,100,3,100,13,10,1,0,1,1,-1,     //0地球
50,0,66,100,66,100,13,10,1,0,1,1,-1,     //1火星
52,0,66,99,67,100,13,10,1,0,1,1,-1,     //2木星
52,0,67,100,67,100,13,10,1,0,1,1,-1,     //3土星
54,0,66,99,68,100,13,10,1,0,1,1,-1,    //4金星
54,0,48,100,48,100,13,10,1,0,1,1,-1,    //5水星
55,0,66,99,67,100,13,10,1,0,1,1,-1,  //6太陽
52,0,66,99,47,100,13,10,1,0,1,1,-1,    //7ウラヌス
54,0,68,100,68,100,13,10,1,0,1,1,-1,    //8ネプチューン
55,0,67,100,67,100,13,10,1,0,1,1,-1,  //9トリトン
58,0,48,99,47,100,13,10,1,0,1,1,-1,    //10プルートゥ
57,0,66,100,66,100,13,10,1,0,1,1,-1,    //11赤い長方形星雲
60,0,66,99,68,100,13,10,1,0,1,1,-1,  //12エスキモー星雲
62,0,67,100,67,100,13,10,1,0,1,1,-1,    //13キャッツアイ星雲
65,0,66,100,66,100,13,10,1,0,1,1,-1,    //14卵星雲
64,0,48,100,48,100,13,10,1,0,1,1,-1,  //15ひょうたん星雲
70,0,31,100,31,100,13,10,1,0,1,1,-1,    //16アルタイル
68,0,68,100,68,100,13,10,1,0,1,1,-1,    //17シリウス
72,0,67,100,67,100,13,10,1,0,1,1,-1,   //18カノープス
70,0,66,99,31,100,13,10,1,0,1,1,-1,    //19ベガ
73,0,30,100,30,100,13,10,1,0,1,1,-1,    //20アルデバラン
71,0,48,99,67,100,13,10,1,0,1,1,-1,    //21ベテルギウス
75,0,66,99,68,100,13,10,1,0,1,1,-1,  //22デネブ
80,0,31,100,31,100,13,10,1,0,1,1,-1,    //23惑星スナック
72,0,66,100,66,100,13,10,1,0,1,1,-1,    //24サイータ星
74,0,48,100,48,100,13,10,1,0,1,1,-1,   //25魁皇星
77,0,32,100,32,100,13,10,1,0,1,1,-1,    //26大マゼラン星雲
70,0,67,100,67,100,13,10,1,0,1,1,-1,    //27ブータラ星
75,0,66,100,66,100,13,10,1,0,1,1,-1,  //28モスカンダグ
73,0,48,99,68,100,13,10,1,0,1,1,-1,    //29コロン星
72,0,66,100,66,100,13,10,1,0,1,1,-1,    //30ヤキソバーン
74,0,30,99,33,100,13,10,1,0,1,1,-1,   //31ウメ星
75,0,66,100,66,100,13,10,1,0,1,1,-1,    //32ダラララ
72,0,48,99,47,100,13,10,1,0,1,1,-1,    //33マイドムリ
70,0,67,100,67,100,13,10,1,0,1,1,-1,  //34メルトズ
73,0,32,100,32,100,13,10,1,0,1,1,-1,    //35ウラル―
75,0,66,99,67,100,13,10,1,0,1,1,-1,    //36アグハムム
77,0,48,99,31,100,13,10,1,0,1,1,-1,  //37ソモロン
76,0,30,100,30,100,13,10,1,0,1,1,-1,    //38アバ・プア
78,0,66,99,33,100,13,10,1,0,1,1,-1,    //39ティターン
80,0,48,99,68,100,13,10,1,0,1,1,-1,   //40デススタン
82,0,32,100,32,100,13,10,1,0,1,1,-1,    //41ゴリラの惑星
80,0,67,100,67,100,13,10,1,0,1,1,-1,   //42チョイバロトン星
83,0,31,100,31,100,13,10,1,0,1,1,-1,  //43クリムゾン星
77,0,66,100,66,100,13,10,1,0,1,1,-1,   //44N77星雲
85,0,48,99,47,100,13,10,1,0,1,1,-1,   //45アンドロメダ
95,0,30,99,68,100,13,10,1,0,1,1,-1,    //46ブラックホール
100,0,69,100,69,100,13,10,1,0,1,1,-1,    //47ビッグバン（宇宙マップ１章）
-1,

//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		使わない 5  -2
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
