0,0,0,0,0,0,   //城番号
6000,700000,1,1,0,40,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
256,3,60,5,10,100,4,9,0,100,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率
256,5,250,5,10,100,4,9,0,100,//ミスターエンジェル
256,12,350,15,30,100,4,9,0,100,//ミスターエンジェル
256,20,500,15,30,100,4,9,0,100,//ミスターエンジェル
256,15,700,10,20,100,4,9,0,100,//ミスターエンジェル
256,10,800,15,30,100,4,9,0,100,//ミスターエンジェル
256,20,900,30,45,100,4,9,0,100,//ミスターエンジェル
148,80,150,5,10,100,4,9,0,100,//はぐれたやつ
148,20,300,5,10,100,4,9,0,100,//はぐれたやつ
148,10,450,15,30,100,4,9,0,100,//はぐれたやつ
148,5,550,5,10,100,4,9,0,100,//はぐれたやつ
148,15,650,10,30,100,4,9,0,100,//はぐれたやつ
148,10,750,5,10,100,4,9,0,100,//はぐれたやつ
148,20,850,15,30,100,4,9,0,100,//はぐれたやつ
019,2,250,60,90,100,0,3,0,1600,//赤羅我王
176,1,500,15,45,100,0,3,1,1000,//カオルさん
019,3,800,15,45,100,0,3,0,1600,//赤羅我王
019,4,1050,5,10,100,0,3,0,1600,//赤羅我王
23,0,13500,13500,13500,100,9,9,0,400,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類

