0,0,127,    //0アラスカ
-5,0,127,   //1ハリウッド
0,0,127,    //2ラスベガス
-2,0,127,   //3NASA
-2,0,127,   //4メキシコ
0,0,127,    //5イースター島
0,0,127,    //6マチュピチュ
0,0,127,    //7アルゼンチン
-6,0,127,   //8ブラジル
0,0,127,    //9コロンビア
0,0,127,    //10ジャマイカ
0,0,127,    //11バミューダ
0,0,127,    //12ニューヨーク
0,0,127,    //13カナダ
0,0,127,    //14グリーンランド
0,0,127,    //15イギリス
-4,0,127,   //16ノルウェー
0,0,127,    //17デンマーク
-12,0,127,  //18ドイツ
0,0,127,    //19フランス
0,0,127,    //20スペイン
0,0,127,    //21モナコ
0,0,127,    //22イタリア
0,0,127,    //23ギリシャ
0,0,127,    //24ロシア
0,0,127,    //25トルコ
-6,0,127,   //26エジプト
-6,0,127,   //27サハラ砂漠
0,0,127,    //28ガーナ
0,0,127,    //29南アフリカ
-2,0,127,   //30マダガスカル
0,0,127,    //31ケニア
0,0,127,    //32サウジアラビア
-6,0,127,   //33ドバイ
-4,0,127,   //34ネパール
-4,0,127,   //35インド
-9,0,127,   //36モルジブ
-3,0,127,   //37シンガポール
-4,0,127,   //38オーストラリア
0,0,127,    //39日本
-4,0,127,   //40フィリピン
-6,0,127,   //41カンボジア
0,0,127,    //42タイ
-5,0,127,   //43中国
0,0,127,    //44モンゴル
0,0,127,    //45韓国
0,0,127,    //46ハワイ
0,0,156,    //47南極
0,0,156,    //48チャレンジ用
-4,0,127,   //49ケリ姫(51のステージを使用)
-4,0,127,   //50ケリ姫(51のステージを使用)
-999,0,127,	//終了
