item_pack_name_0	응원 세일! 대박 고양이 통조림 팩 구입
item_pack_name_1	응원 세일! 초 대박 고양이 통조림 팩 구입
item_pack_name_2	응원 세일! 완전 대박 고양이 통조림 팩 구입
item_pack_name_3	한정 세일! 고양이 통조림 팩(A) 구입
item_pack_name_4	한정 세일! 고양이 통조림 팩(B) 구입
item_pack_name_5	한정 세일! 고양이 통조림 팩(C) 구입
item_pack_name_6	기간 한정! 레어 티켓 구입
item_pack_name_7	기간 한정! 플래티넘 티켓 구입
item_pack_name_11	초보자 응원 플래티넘 패키지! 구입
item_pack_name_12	
item_pack_name_13	｢주걱턱 라이온｣ 고양이 통조림 팩
item_pack_name_14	｢주걱턱 팬더｣ 고양이 통조림 팩
item_pack_name_15	｢주걱턱 호랑이｣ 고양이 통조림 팩
item_pack_name_17	땡큐땡큐 팩
item_pack_name_18	초한정 세일! 고양이 통조림 팩(A)
item_pack_name_19	초한정 세일! 고양이 통조림 팩(B)
item_pack_name_20	초한정 세일! 고양이 통조림 팩(C)
item_pack_purchased_title	<flash>%@</flash><br>
item_pack_purchased_item	%@ %d개 → <color=255,255,0>%d개</color><br>
item_pack_purchased_xp	%@ %dXP → <color=255,255,0>%dXP</color><br>
item_pack_purchased_ticket	「%@」 %d장 → <color=255,255,0>%d장</color><br>
battle_result_first_clear_bonus	<color=255,255,0>첫 클리어 보수</color><br>고양이 통조림+30개<flash> 획득!!</flash><br>게다가 리더십 1개를 <flash>획득!</flash>
user_rank_gift_1600_catseye_unlocked	<flash>레벨 상한 해방!</flash><br>캣츠 아이를 사용하여 캐릭터의<br>레벨 상한을 해방 시킬 수 있습니다
user_rank_popup_title1	<color=255,255,0>유저 랭크 미션</color><br>
user_rank_popup_title2	<flash>유저 랭크 %d에 도달</flash><br>
user_rank_popup_title3	<color=255,255,0>유저 랭크 ${rankNum} 달성!</color><br>보수를 받으시겠습니까?
user_rank_full_recovery_energy	게다가 리더십 1개를<flash> 획득!</flash>
data_upload_error_catfood_20000	부정 데이터가 검출되어 데이터를 저장할 수 없습니다. 서포터에게 문의하시길 바랍니다.
energy_connecting	데이터를 갱신하고 있습니다
energy_connection_failed1	통솔력 획득에 실패하였습니다
energy_connection_failed2	통신환경이 좋은 곳에서 다시 접속하여 주세요
energy_fraud1	단말기 시간이 변경되었을 가능성이 있습니다
