17,0,0,0,0,0,   //城番号
5000,120000,1,1,4,10,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
16,10,1,45,75,100,0,9,0,600,
10,5,150,225,300,100,0,9,0,400
10,3,300,180,225,100,0,9,0,400
10,0,450,300,300,100,0,9,0,400
10,10,0,100,150,99,0,9,0,400
19,12,0,50,100,99,0,2,0,200
10,1,0,1,1,99,0,0,1,400
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
