ハッピーハロウィン！ 1日目<br>「伝説の魂＋1」をゲットした！！	1日目	 //ログイン1日目獲得文章
ハッピーハロウィン！ 2日目<br>「伝説の魂＋1」をゲットした！！	2日目	//ログイン2日目獲得文章
ハッピーハロウィン！ 3日目<br>「伝説の魂＋1」をゲットした！！	3日目	//ログイン3日目獲得文章
ハッピーハロウィン！ 4日目<br>「伝説の魂＋1」をゲットした！！	4日目	//ログイン4日目獲得文章
ハッピーハロウィン！ 5日目<br>「にゃんこチケット＋1」をゲットした！！	5日目	//ログイン5日目獲得文章
ハッピーハロウィン！ 6日目<br>「伝説の魂＋1」をゲットした！！	6日目	//ログイン6日目獲得文章
ハッピーハロウィン！ 7日目<br>「伝説の魂＋1」をゲットした！！	7日目	//ログイン7日目獲得文章
ハッピーハロウィン！ 8日目<br>「伝説の魂＋1」をゲットした！！	8日目	//ログイン8日目獲得文章
ハッピーハロウィン！ 9日目<br>「伝説の魂＋1」をゲットした！！	9日目	//ログイン9日目獲得文章
ハッピーハロウィン！ 10日目<br>「レアチケット＋1」をゲットした！！	10日目	//ログイン10日目獲得文章
ハッピーハロウィン！ 11日目<br>「伝説の魂＋1」をゲットした！！	11日目	//ログイン11日目獲得文章
ハッピーハロウィン！ 12日目<br>「伝説の魂＋1」をゲットした！！	12日目	//ログイン12日目獲得文章
ハッピーハロウィン！ 13日目<br>「伝説の魂＋1」をゲットした！！	13日目	//ログイン13日目獲得文章
ハッピーハロウィン！ 14日目<br>「伝説の魂＋1」をゲットした！！	14日目	//ログイン14日目獲得文章
