0|Per affrontare questo|livello, devi completare|la mappa precedente.|
1|Per affrontare questo|livello, devi completare|Impero dei Gatti Cap. 1|
2|Per affrontare questo|livello, devi completare|Impero dei Gatti Cap. 2|
3|Per affrontare questo|livello, devi completare|Impero dei Gatti Cap. 3|
4|Per affrontare questo|livello, devi completare|Verso il futuro Cap. 1|
5|Per affrontare questo|livello, devi completare|Verso il futuro Cap. 2|
6|Per affrontare questo|livello, devi completare|Verso il futuro Cap. 3|
7|Per affrontare questo|livello, devi completare|Gatti del Cosmo Cap. 1|
8|Per affrontare questo|livello, devi completare|Gatti del Cosmo Cap. 2|
9|Per affrontare questo|livello, devi completare|Gatti del Cosmo Cap. 3|
19|Per affrontare questo livello|devi prima completare tutti|i nove livelli del Gatto matto.|
20|Per affrontare questo livello|devi prima completare tutti|i livelli delle Saghe leggendarie.|
21|Per affrontare questo livello|devi completare tutti i quattro livelli del Nuovo sfidante.
25|Per affrontare questo livello|devi prima ottenere|il Grado giocatore 1600.|
26|Devi completare tutte le|mappe evento mensili di marzo, aprile e maggio|prima di affrontare questo livello.|
27|Devi completare tutte le|mappe evento mensili di giugno, luglio e agosto|prima di affrontare questo livello.|
28|Devi completare tutte le|mappe evento mensili di settembre, ottobre e novembre|prima di affrontare questo livello.|
29|Devi completare tutte le|mappe evento mensili di dicembre, gennaio e febbraio|prima di affrontare questo livello.|
63|You must clear each of the|4th, 6th, 9th, and 10th Angel Strikes|maps before attempting this stage.|
64|Devi superare sia|"Clionel Ascendente" che "Fiume Stige"|prima di affrontare questo livello.|
65|Devi superare sia|"Incoronazione regale" che "Debutto da morti"|prima di affrontare questo livello.|
66|Devi superare sia "Vendetta|di re Wahwah" che "Sogno profondo"|prima di affrontare questo livello.|
68|Devi superare sia "Spazio-tempo|distorto" sia "Liberare i Gatti"|prima di affrontare questo livello.|
70|Devi superare "Monte Aku"|ne "I regni Aku"|per accedere qui!|
71|Devi superare sia|"Debutto da morti" che "Impatto blu"|prima di affrontare questo livello.|
72|Devi superare sia|"Incoronazione regale" che "Sogno profondo"|prima di affrontare questo livello.|
73|Devi superare sia "Clionel|Ascendente" che "Vendetta di re Wahwah"|prima di affrontare questo livello.|
