16,209,-1,101268,101268,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
6,					//マップ番号によるマップパターン(0～3)，
300,6000,3,99,33,5,160,1,-1,		//1ステージ
300,6000,30,99,31,10,160,1,-1,		//2ステージ
300,6000,3,100,3,100,160,1,-1,		//3ステージ
300,6000,30,99,33,25,160,2,0,100,160,1,-1,		//4ステージ

//悪マタタビステージ
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
