117,0,0,0,0,0,   //城番号
6200,1450000,1,1,96,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
425,1,10,150,200,100,1,1,1,100
148,20,50,100,200,100,7,8,0,300
414,2,150,350,400,100,6,6,0,150
605,2,300,500,550,100,4,5,0,200
610,10,350,550,650,100,9,9,0,500
617,1,450,600,700,100,3,3,0,100
605,4,550,500,550,100,4,5,0,200
408,1,880,250,300,100,0,0,0,100
414,7,850,350,400,100,6,6,0,150
605,2,1250,300,300,100,4,5,0,200
617,1,1550,80,100,100,3,3,0,100
605,5,1600,80,100,100,4,5,0,200
10,2,0,100,200,100,2,2,0,4000,0,0,0,5
44,1,0,100,200,100,3,3,0,1000,0,0,0,20
10,1,0,100,200,100,2,2,0,4000,0,0,0,35
44,1,0,100,200,100,3,3,0,1000,0,0,0,40
10,2,0,100,200,100,2,2,0,4000,0,0,0,80
44,1,0,100,200,100,3,3,0,1000,0,0,0,140
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,


//敵は１ステージ最大１０種類
