＠|＠|＠|						//「0」の時の解放文章
Gamatoto debe ser|al menos de nivel 3|para acceder a esta zona.|						//「1」の時の解放文章
Gamatoto debe ser|al menos de nivel 6|para acceder a esta zona.|						//「2」の時の解放文章
Necesitas un rango total de 600|y un Gamatoto de nivel 10|para acceder a esta zona.|						//「3」の時の解放文章
Necesitas un rango total de 900|y un Gamatoto de nivel 14|para acceder a esta zona.|						//「4」の時の解放文章
Necesitas un rango total de 1600|y un Gamatoto de nivel 19|para acceder a esta zona.|						//「5」の時の解放文章
Gamatoto debe ser|al menos de nivel 24|para acceder a esta zona.|						//「6」の時の解放文章
Gamatoto debe ser|al menos de nivel 30|para acceder a esta zona.|						//「7」の時の解放文章
Gamatoto debe ser|al menos de nivel 36|para acceder a esta zona.|						//「8」の時の解放文章
Gamatoto debe ser|al menos de nivel 43|para acceder a esta zona.|						//「9」の時の解放文章
Gamatoto debe ser|al menos de nivel 50|para acceder a esta zona.|						//「10」の時の解放文章
Gamatoto debe ser|al menos de nivel 58|para acceder a esta zona.|						//「11」の時の解放文章
Gamatoto debe ser|al menos de nivel 67|para acceder a esta zona.|						//「12」の時の解放文章
Gamatoto debe ser|al menos de nivel 72|para acceder a esta zona.|						//「13」の時の解放文章
Gamatoto debe ser|al menos de nivel 83|para acceder a esta zona.|						//「14」の時の解放文章
Para acceder a esta zona,|un Gamatoto de nivel 88|es obligatorio.|//「15」の時の解放文章
Para acceder a esta zona,|necesitas rango total 5000|y un Gamatoto de nivel 50.|//「16」の時の解放文章
