0|Die Legende beginnt
1|Land der Leidenschaft
2|Glucosamin-Wüste
3|Schwimmende Katzen
4|Gefährliches Terrain
5|Western-Weg
6|Thunfischmeer
7|Bambusinsel
8|Schwächlingshöhle
9|Volkanos-Vulkan
10|Unendliche Katzengeschichte
11|Schloss der Fische
12|Sushi-Insel
13|Der Kratzbaum
14|Parthenon
15|Ebbebucht
16|Alcatraz
17|Ausbruchstunnel
18|Capones Gefängnis
19|Seidenstraße
20|Stufen in die Dunkelheit
21|Prinz der Dunkelheit
22|Ziellose Nacht
23|Battle Royale
24|Narben des Krieges
25|Meeresverschmutzer
26|Körper und Seele
27|Schwach und leicht sauer
28|Furchtlose Katzen
29|Schatten-Kosmopole
30|Galapa-Goth
31|Kombu-Kap
32|Achse des Bösen
33|Vorstadt der Toten
34|Quarantäneinseln
35|Mausland
36|Ruhmeshalle
37|Beutelschneider-Bucht
38|Drunter & drüber
39|Windstille Insel
40|IT-Katakomben
41|Groteske Galerie
42|Area 22
43|Jenseits der Savanne
44|Blizzard-Boulevard
45|Singularitätsstadt
46|Ende der Welt
47|Die Legende endet
48|Labor der Relikte
1000|Montagslevel
1001|Dienstagslevel
1002|Mittwochslevel
1003|Donnerstagslevel
1004|Freitagslevel
1005|Wochenendlevel
1006|Katzenticket-Chance!
1007|Nilpferdbelagerung!
1008|Herbst = Sporttag!
1009|Arbeitsliebe
1010|Weihkatzglocken
1011|Frohes neues Jahr?
1012|Glücksritual
1013|Bärenstarke Bären
1014|Blutrote Katastrophe
1015|Himmel der Dunkelheit
1016|Unvergleichlich
1017|Die verrückte Katze
1018|Der verrückte Panzer
1019|Die verrückte Axt
1020|Die verrückten Stelzen
1021|Die verrückte Kuh
1022|Der verrückte Vogel
1023|Der verrückte Fisch
1024|Die verrückte Echse
1025|Der verrückte Titan
1026|Professor! Es ist Frühling!
1027|Wochenendlevel
1028|XP Level
1029|Liebe macht krank
1030|Die verbotene Braut
1031|Niemals Sommer!
1032|Geisterhafte Gäste
1033|Monatl. Event-Stars Besondere Feier!
1034|Monatl. Event-Stars Megafeier!
1035|Monatl. Event-Stars Wundersame Feier!
1036|Alte Dorfknacker
1037|韓国版☆特別ステージ
1038|Herbst = Sporttag!
1039|Zorn des Himmels
1040|Alles Gute zum Geburtstag! Nr. 1
1041|Alles Gute zum Geburtstag! Nr. 2
1042|Alles Gute zum Geburtstag! Nr. 3
1043|Süße Ironie
1044|Frohes Jahr 2015!
1045|Model erwacht!
1046|Kung-Fu erwacht!
1047|Mr. erwacht!
1048|Fessel erwacht!
1049|Dom erwacht!
1050|Kistenkatzen erwachen!
1051|Höschen erwacht!
1052|Dreirad erwacht!
1053|Ninja erwacht!
1054|Zombie erwacht!
1055|Samurai erwacht!
1056|Sumo erwacht!
1057|Fieber erwacht!
1058|Rock erwacht!
1059|XP-Megablitz!
1060|Süßer Schmerz
1061|Dunkler Abstieg
1062|Dunkler Abstieg II
1063|Dunkler Abstieg III
1064|Dunkler Abstieg ∞
1065|The Battle Cats POP!
1066|Dimension der Verzweiflung
1067|TWその１
1068|20 Mil Downloads Special Gift!
1069|Tödlicher Karneval
1070|Monatl. Event-Stars Herrliche Feier
1071|Minced Meet-Up
1072|Halloween-Straße
1073|Mo.-Blitzlevel
1074|Di.-Blitzlevel
1075|Mi.-Blitzlevel
1076|Do.-Blitzlevel
1077|Fr.-Blitzlevel
1078|Im Angesicht der Gefahr
1079|Event-Stars Exzellente Feier
1080|Geburtstagsgeschenk!
1081|Froher St. Niklas
1082|Advent, Advent
1083|Erwachsene Katze erwacht!
1084|Böse Katze erwacht!
1085|Puppenkatzen erwachen!
1086|Jungfer erwacht!
1087|Koi erwacht!
1088|Braut erwacht!
1089|Urlaub erwacht!
1090|Rache erwacht!
1091|Kung-Fu X erwacht!
1092|Der Sporttag erwacht!
1093|Der Angestellte erwacht!
1094|Der Rentierfisch erwacht!
1095|Aufsteigender Clionel
1096|Morgenrot
1097|Grünes Sprießen
1098|Lila Sprießen
1099|Rotes Sprießen
1100|Blaues Sprießen
1101|Gelbes Sprießen
1102|Irre Katze
1103|Irrer Panzer
1104|Irre Axt
1105|Irre Stelzen
1106|Irre Kuh
1107|Irrer Vogel
1108|Irrer Fisch
1109|Irre Echse
1110|Irrer Titan
1111|Immer schlimmer
1112|Tag der Gerechtigkeit
1113|協賛BitSummit記念！
1114|Techneurose
1115|Sommertagebuch
1116|Mysteriöses Paket
1117|Fluss Styx
1118|Katzenfrucht-Buffet
1119|Krönung der Königin
1120|Tödlicher Karneval II
1121|Ein kultiviertes Fest
1122|Wandelnde Tote
1123|Geburtstagsgeschenk!
