(Kleine Süßigkeit #1)<br>Du erhältst 5.000 XP!	Tag 1	//ログイン1日目獲得文章
(Kleine Süßigkeit #2)<br>Du erhältst 1 Beschleuniger!	Tag 2	//ログイン2日目獲得文章
(Kleine Süßigkeit #3)<br>Du erhältst 1 Reiche Katze!	Tag 3	//ログイン3日目獲得文章
(Kleine Süßigkeit #4)<br>Du erhältst 10.000 XP!	Tag 4	//ログイン4日目獲得文章
(Kleine Süßigkeit #5)<br>Du erhältst 1 Schatzradar!	Tag 5	//ログイン5日目獲得文章
(Kleine Süßigkeit #6)<br>Du erhältst 1 Katzencomputer!	Tag 6	//ログイン6日目獲得文章
(Kleine Süßigkeit #7)<br>Du erhältst 15.000 XP!	Tag 7	//ログイン7日目獲得文章
(Kleine Süßigkeit #8)<br>Du erhältst 1 Scharfschützengewehr!	Tag 8	//ログイン8日目獲得文章
(Kleine Süßigkeit #9)<br>Du erhältst 1 seltenes Ticket!	Tag 9	//ログイン9日目獲得文章
(Kleine Süßigkeit #10)<br>Du erhältst 20.000 XP!	Tag 10	//ログイン10日目獲得文章
(Kleine Süßigkeit #11)<br>Du erhältst 1 Katzencomputer!	Tag 11	//ログイン11日目獲得文章
(Kleine Süßigkeit #12)<br>Du erhältst 1 Schatzradar!	Tag 12	//ログイン12日目獲得文章
(Kleine Süßigkeit #13)<br>Du erhältst 1 Katzenticket!	Tag 13	//ログイン13日目獲得文章
(Kleine Süßigkeit #14)<br>Du erhältst 1 Katzeneffizienz!	Tag 14	//ログイン14日目獲得文章
