Beschleuniger|Verdoppelt dein Kampftempo.|Goldpass-Offiziere erhalten 3x Kampftempo!|(EIN/AUS: Tippen auf Symbol)|＠|
Schatzradar|100-%-Chance auf Schätze bei Sieg im Kampf.|Garantierter ausgezeichneter Schatz oder Katze|oder XP/Katzenfrucht-Levelbelohnung.|＠|
Reiche Katze|Arbeiterkatze beginnt auf Maximalstufe.|Hol dir den Vorteil im Kampf, ohne Geld für|Verbesserung der Arbeiterkatze auszugeben.||
Katzencomputer|Der Katzencomputer kämpft automatisch für|dich. Erwarte nicht zu viel von der Katzen-|Technik. (EIN/AUS: Tippen auf Symbol)||
Katzeneffizienz|Erhalte das 1,5-fache der normalen XP|beim Abschluss des Levels. Bei Leveln mit|hoher XP-Belohnung am nützlichsten!||
Katzenschütze|Gewährt Deckung und stößt Feinde zurück.|Angriffskraft basiert auf Basis-Haltbarkeit.|(EIN/AUS: Tippen auf Symbol)|＠|
XP|Zur Verbesserung deiner Katzen!|＠|＠||
NP|＠||||
dummy|＠||||
dummy|＠||||
5.000 XP|＠||||
10.000 XP|＠||||
30.000 XP|＠||||
50.000 XP|＠||||
100.000 XP|＠||||
200.000 XP|＠||||
500.000 XP|＠||||
1.000.000 XP|＠||||
2.000.000 XP|＠||||
500.000 XP|＠||||
Katzenticket|＠||||
Seltenes Ticket|＠||||
Katzenbatzen|Zum Kauf von Gegenständen, XP und vielem mehr.|＠|||
Glücksticket|＠||||
|＠||||
|＠||||
Glücksticket|＠||||
Glücksticket|＠||||
Glücksticket|＠||||
Platinticket|＠||||
Lila Katzenfruchtkern|Der Kern einer geheimnisvollen Frucht, mit|dem Katzen ihr wahres Potenzial ausschöpfen.|＠||
Roter Katzenfruchtkern|Der Kern einer geheimnisvollen Frucht, mit|dem Katzen ihr wahres Potenzial ausschöpfen.|＠||
Blauer Katzenfruchtkern|Der Kern einer geheimnisvollen Frucht, mit|dem Katzen ihr wahres Potenzial ausschöpfen.|＠||
Grüner Katzenfruchtkern|Der Kern einer geheimnisvollen Frucht, mit|dem Katzen ihr wahres Potenzial ausschöpfen.|＠||
Gelber Katzenfruchtkern|Der Kern einer geheimnisvollen Frucht, mit|dem Katzen ihr wahres Potenzial ausschöpfen.|＠||
Lila Katzenfrucht|Eine geheimnisvolle Frucht, mit der|Katzen ihr wahres Potenzial ausschöpfen.|＠||
Rote Katzenfrucht|Eine geheimnisvolle Frucht, mit der|Katzen ihr wahres Potenzial ausschöpfen.|＠||
Blaue Katzenfrucht|Eine geheimnisvolle Frucht, mit der|Katzen ihr wahres Potenzial ausschöpfen.|＠||
Grüne Katzenfrucht|Eine geheimnisvolle Frucht, mit der|Katzen ihr wahres Potenzial ausschöpfen.|＠||
Gelbe Katzenfrucht|Eine geheimnisvolle Frucht, mit der|Katzen ihr wahres Potenzial ausschöpfen.|＠||
Epische Katzenfrucht|Eine geheimnisvolle Frucht, mit der|Katzen ihr wahres Potenzial ausschöpfen.|＠||
Gereifter Katzenfruchtkern|Der Kern einer geheimnisvollen Frucht, mit|dem Katzen ihr wahres Potenzial ausschöpfen.|＠||
Gereifte Katzenfrucht|Eine geheimnisvolle Frucht, mit der|Katzen ihr wahres Potenzial ausschöpfen.|＠||
Epischer Katzenfruchtkern|Der Kern einer geheimnisvollen Frucht, mit|dem Katzen ihr wahres Potenzial ausschöpfen.|＠||
Goldene Katzenfrucht|Eine geheimnisvolle Frucht, mit der|Katzen ihr wahres Potenzial ausschöpfen.|＠||
Glücksticket|＠||||
Glücksticket|＠||||
Glücksticket|＠||||
Glücksticket|＠||||
Glücksticket|＠||||
Katzenauge [Besonders]|Erhöht das Stufenlimit einer Sonderkatze.|*Für Katzeneinheiten der Stufe 30.|＠||
Katzenauge [Selten]|Erhöht das Stufenlimit einer seltenen Katze.|*Für Katzeneinheiten der Stufe 30.|＠||
Katzenauge [Superselten]|Erhöht das Stufenlimit einer superseltenen Katze.|*Für Katzeneinheiten der Stufe 30.|＠||
Katzenauge [Megaselten]|Erhöht das Stufenlimit einer megaseltenen Katze.|*Für Katzeneinheiten der Stufe 30.|＠||
Katzenauge [Legendär]|Erhöht Stufenlim. einer nicht-normalen Katze.|*Für Katzeneinheiten der Stufe 30.|＠||
Katzamin [A]|Abklingzeit von Gamatoto-Expedition oder|Turnier wird verkürzt. Kann auch|für Katzamin-A-Level verwendet werden.||
Katzamin [B]|Abklingzeit von Gamatoto-Expedition oder|Turnier wird verkürzt. Kann auch|für Katzamin-B-Level verwendet werden.||
Katzamin [C]|Abklingzeit von Gamatoto-Expedition oder|Turnier wird verkürzt. Kann auch|für Katzamin-C-Level verwendet werden.||
Katzenau. [Dunkel]|Erlaubt UR-Einh. St. 50 zu übersteigen|* Für nicht norm. Einh. über St. 30 nutzbar|||
|＠||||
Katzenkanonenschlag|Erhöht die Angriffskraft der Katzenkanone.|Erhöht aber auch die Nachladezeit.||＠|
Katzenkanonenreichw.|Erhöht die Reichweite der Katzenkanone.|||＠|
Katzenkanonenaufl.|Verringert die Nachladezeit der Katzenkanone.|||＠|
Arbeiterkatzentempo|Erhöht die Effizienz der Arbeiterkatze.|Erhöhtes Einkommen.||＠|
Arbeiterkatzentresor|Vergrößert den Tresor der Arbeiterkatze.|Erhöhtes Einkommen-Maximallimit.||＠|
Basisverteidigung|Höhere Haltbarkeit der Katzenbasis.|||＠|
Forschung|Höheres Katzenproduktionstempo.|||＠|
Buchhalter|Erhöhtes Einkommen beim|Sieg über den Feind.||＠|
Kampfstudie|Erhöhte XP-Menge beim|Abschluss eines Levels.||＠|
Katzenenergie|Erhöhtes Katzenenergie-Maximallimit.|Katzenenergie nötig, um weiterzukämpfen.||＠|
Cat Ally: Dummy 1|＠||||
Cat Ally: Dummy 2|＠||||
Cat Ally: Dummy 3|＠||||
Cat Ally: Dummy 4|＠||||
Cat Ally: Dummy 5|＠||||
Glücksticket|＠||||
Glücksticket|＠||||
Glücksticket G|＠||||
100.000 XP|＠||||
|＠||||
XP|Kaufe XP zur Verbesserung deiner Katzen!|＠|＠|＠|
XP|Kaufe XP zur Verbesserung deiner Katzen!|＠|＠|＠|
XP|Kaufe XP zur Verbesserung deiner Katzen!|＠|＠|＠|
XP|Kaufe XP zur Verbesserung deiner Katzen!|＠|＠|＠|
XP|Kaufe XP zur Verbesserung deiner Katzen!|＠|＠|＠|
Ziegel|Material für eine mächtige Katzenbasis.|＠|＠|＠|
Federn|Material für eine mächtige Katzenbasis.|＠|＠|＠|
Kohle|Material für eine mächtige Katzenbasis.|＠|＠|＠|
Zahnräder|Material für eine mächtige Katzenbasis.|＠|＠|＠|
Gold|Material für eine mächtige Katzenbasis.|＠|＠|＠|
Meteorit|Material für eine mächtige Katzenbasis.|＠|＠|＠|
Tierknochen|Material für eine mächtige Katzenbasis.|＠|＠|＠|
Ingenieure|Assistenten für den Bau einer Katzenbasis.|＠|＠|＠|
Glücksticket|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Führung|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
|＠|||
Glücksticket|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Glücksticket|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Rückkehrpaket|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Glücksticket|＠|||
Glücksticket G|＠
Glücksticket G|＠
Glücksticket G|＠
Glücksticket G|＠||
Glücksticket|＠|||
Glücksticket G|＠||
Glücksticket|＠|||
Glücksticket G|＠||
Glücksticket|＠|||
Bikkuriman Choco|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Muninit|Baumaterial für eine mächtige Katzenbasis.|＠|＠|＠|
Glücksticket G|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Glücksticket G|＠|||
Legenden-Ticket|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Glücksticket|＠|||
Glücksticket G|＠|||
Glücksticket G|＠|||
Unbeg. reiche Katzen/3 Std.|＠|||
Unbeg. Katzencomputer/3 Std.|＠|||
Unbeg. Katzenschützen/3 Std.|＠|||
Glücksticket G|＠|||
Glücksticket|＠|||
Glücksticket G|＠|||
Platinsplitter|＠|||
Legendennetz|＠|||
5.000 XP|＠|||
Aku-Katzenfruchtkern|Die Saat einer mystischen Frucht hilft|einigen Katzen ihr wahres Potenzial zu entdecken.|＠|
Aku-Katzenfrucht|Der Kern einer geheimnisvollen Frucht, mit|der Katzen ihr wahres Potenzial ausschöpfen.|＠|
|＠|||
Überraschungsschachtel|＠|||
Goldener Katzenfruchtkern|Die Saat einer mystischen Frucht hilft|einigen Katzen ihr wahres Potenzial zu entdecken.|＠|
|＠|||
Liebesbrief|＠|||
Lila B.-Stein|Ein Stein, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Roter B.-Stein|Ein Stein, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Blauer B.-Stein|Ein Stein, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Grüner B.-Stein|Ein Stein, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Gelber B.-Stein|Ein Stein, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Weihwasser|＠|||
Legendennetze|＠|||
Bronzemedaille|＠|||
Silbermedaille|＠|||
Goldmedaille|＠|||
Platinmedaille|＠|||
Legendenpass|＠|||
Lila Behem.-Juwel|Ein Juwel, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Rotes Behem.-Juwel|Ein Juwel, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Blaues Behem.-Juw.|Ein Juwel, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Grünes Behem.-Juw.|Ein Juwel, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Gelbes Behem.-Juw.|Ein Juwel, mit dem Katzen die Klasse ändern.|Kommt eventuell aus einer anderen Dimension.|＠|
Ep. Behem.-Stein|Stein, mit dem Katzen die Klasse ändern können.|Kommt eventuell aus einer anderen Dimension.|＠|
Legend. Glücksb.|＠|||
Liebesbrief|＠|||
Ziegel Z|Ein Außerdimensionales Material zur|Verb. von Fundament/Stil der Katzenbasis.|＠|
Federn Z|Ein Außerdimensionales Material zur|Verb. von Fundament/Stil der Katzenbasis.|＠|
Kohle Z|Ein Außerdimensionales Material zur|Verb. von Fundament/Stil der Katzenbasis.|＠|
Zahnräder Z|Ein Außerdimensionales Material zur|Verb. von Fundament/Stil der Katzenbasis.|＠|
Gold Z|Ein Außerdimensionales Material zur|Verb. von Fundament/Stil der Katzenbasis.|＠|
Meteorit Z|Ein Außerdimensionales Material zur|Verb. von Fundament/Stil der Katzenbasis.|＠|
Tierknochen Z|Ein Außerdimensionales Material zur|Verb. von Fundament/Stil der Katzenbasis.|＠|
Ammonit Z|Ein Außerdimensionales Material zur|Verb. von Fundament/Stil der Katzenbasis.|＠|
Weihwasser|＠|||
Legendennetze|＠|||
1.000.000 XP|＠|||
|＠|||
Legend. Glücksb.|＠|||
Liebesbrief|＠|||
XP|Verdiene XP, indem du Werbung ansiehst.|＠|＠|
Weihwasser|＠|||
Legendennetz|＠|||
Legendenfalle|＠|||
|＠|||
Legendärer Geist|＠|||
|＠|||
|＠|||
Schatztruhe (Bronze)|＠|||
Schatztruhe (Silber)|＠|||
Schatztruhe (Gold)|＠|||
100-Mio.-DL-Ticket|＠|||
Liebesbrief|＠|||
Legend. Körbchen|＠|||
Legendary Dumbbell|＠|||
