Naufragé : Jour 1<br>Échoué sur une île inconnue...<br>Tu as reçu 1 piège légendaire !	Jour 1
Naufragé : Jour 2<br>Ce soir, pose de pièges pour manger.<br>Tu as reçu 1 piège légendaire !	Jour 2
Naufragé : Jour 3<br>Nature à perte de vue...<br>Tu as reçu 1 piège légendaire !	Jour 3
Naufragé : Jour 4<br>Failli mourir de faim...<br>Tu as reçu 1 piège légendaire !	Jour 4
Naufragé : Jour 5<br>Ai trouvé quelque chose !<br>Tu as reçu 1 ticket Chapsule !	Jour 5
Naufragé : Jour 6<br>Fini de chercher à manger !<br>Tu as reçu 1 piège légendaire !	Jour 6
Naufragé : Jour 7<br>La faim rend tout plus beau...<br>Tu as reçu 1 piège légendaire !	Jour 7
Naufragé : Jour 8<br>Même la boue a bon goût...<br>Tu as reçu 1 piège légendaire !	Jour 8
Naufragé : Jour 9<br>Une bouteille SOS s'est échouée.<br>Tu as reçu 1 piège légendaire !	Jour 9
Naufragé : Jour 10<br>Mon piège a pris un truc !<br>Tu as reçu un ticket rare !	Jour 10
Naufragé : Jour 11<br>Je dois fouiller toute l'île...<br>Tu as reçu 1 piège légendaire !	Jour 11
Naufragé : Jour 12<br>La nuit ne me fait plus peur.<br>Tu as reçu 1 piège légendaire !	Jour 12
Naufragé : Jour 13<br>Le lever de soleil est superbe.<br>Tu as reçu 1 piège légendaire !	Jour 13
Naufragé : Jour 14<br>C'est pas si mal les îles désertes.<br>Tu as reçu 1 piège légendaire !	Jour 14
